
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-19 08:20:25.2109300 1613722825.210930109 1613722825.210513353 +0.000416517, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:05.9706239 1613726525.970623970 1613726525.970272779 +0.000351191, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:06.9708320 1613726526.970832109 1613726526.970480680 +0.000351429, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:07.9710266 1613726527.971026659 1613726527.970675230 +0.000351191, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:08.9712114 1613726528.971211433 1613726528.970859766 +0.000351667, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:09.9714316 1613726529.971431732 1613726529.971079826 +0.000351667, ltcy: 0.15 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:10.9716401 1613726530.971640110 1613726530.971288204 +0.000351667, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:11.9718217 1613726531.971821785 1613726531.971469641 +0.000352144, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:12.9720027 1613726532.972002745 1613726532.971650362 +0.000352383, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:13.9721788 1613726533.972178936 1613726533.971826553 +0.000352383, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:14.9723533 1613726534.972353458 1613726534.972000599 +0.000352383, ltcy: 0.42 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:15.9725623 1613726535.972562313 1613726535.972209454 +0.000352621, ltcy: 0.13 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:16.9727593 1613726536.972759485 1613726536.972406387 +0.000353098, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:17.9729311 1613726537.972931147 1613726537.972578049 +0.000353098, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:18.9731369 1613726538.973136902 1613726538.972783804 +0.000352859, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:19.9733144 1613726539.973314524 1613726539.972961187 +0.000353336, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:20.9734870 1613726540.973487139 1613726540.973133564 +0.000353575, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:21.9736601 1613726541.973660231 1613726541.973306417 +0.000353813, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:22.9738362 1613726542.973836184 1613726542.973482370 +0.000353813, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:23.9740132 1613726543.974013329 1613726543.973659277 +0.000354052, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:24.9741941 1613726544.974194050 1613726544.973839998 +0.000354052, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:25.9743727 1613726545.974372625 1613726545.974018335 +0.000354052, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:26.9745995 1613726546.974599600 1613726546.974245071 +0.000354528, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:27.9748130 1613726547.974812984 1613726547.974458456 +0.000354528, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:28.9749874 1613726548.974987507 1613726548.974632740 +0.000354767, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:29.9751999 1613726549.975199938 1613726549.974844933 +0.000354767, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:30.9753736 1613726550.975373745 1613726550.975018501 +0.000355244, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:31.9755494 1613726551.975549459 1613726551.975193739 +0.000355244, ltcy: 0.39 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:32.9757266 1613726552.975726604 1613726552.975371361 +0.000355244, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:33.9758982 1613726553.975898266 1613726553.975542784 +0.000355482, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:34.9760699 1613726554.976069927 1613726554.975714207 +0.000355721, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:35.9762429 1613726555.976243019 1613726555.975887060 +0.000355959, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:36.9764445 1613726556.976444483 1613726556.976088762 +0.000355721, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:37.9766948 1613726557.976694822 1613726557.976338625 +0.000356197, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:38.9769125 1613726558.976912498 1613726558.976556301 +0.000356197, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:39.9771005 1613726559.977100611 1613726559.976744175 +0.000356436, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:40.9772747 1613726560.977274656 1613726560.976918221 +0.000356436, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:41.9774817 1613726561.977481842 1613726561.977124929 +0.000356913, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:42.9776944 1613726562.977694511 1613726562.977337599 +0.000356913, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:43.9778884 1613726563.977888584 1613726563.977531433 +0.000357151, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:44.9780638 1613726564.978063822 1613726564.977706671 +0.000357151, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:45.9783040 1613726565.978303909 1613726565.977946758 +0.000357151, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:46.9784697 1613726566.978469849 1613726566.978112221 +0.000357628, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:47.9786461 1613726567.978646040 1613726567.978288651 +0.000357389, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:48.9788206 1613726568.978820562 1613726568.978462934 +0.000357628, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:49.9790456 1613726569.979045630 1613726569.978687763 +0.000357866, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:50.9792800 1613726570.979279995 1613726570.978922129 +0.000357866, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:51.9794967 1613726571.979496717 1613726571.979138613 +0.000358105, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:52.9796873 1613726572.979687214 1613726572.979328871 +0.000358343, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:53.9798614 1613726573.979861498 1613726573.979502916 +0.000358582, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:54.9800362 1613726574.980036259 1613726574.979677677 +0.000358582, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:55.9802501 1613726575.980250120 1613726575.979891300 +0.000358820, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:56.9804945 1613726576.980494499 1613726576.980135441 +0.000359058, ltcy: 0.12 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:57.9807017 1613726577.980701685 1613726577.980342627 +0.000359058, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:58.9809264 1613726578.980926514 1613726578.980567217 +0.000359297, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:22:59.9811862 1613726579.981186390 1613726579.980826855 +0.000359535, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:00.9813751 1613726580.981375217 1613726580.981015682 +0.000359535, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:01.9815777 1613726581.981577635 1613726581.981217861 +0.000359774, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:02.9817563 1613726582.981756449 1613726582.981396437 +0.000359774, ltcy: 0.13 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:03.9819162 1613726583.981916189 1613726583.981556177 +0.000360012, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:04.9820919 1613726584.982091904 1613726584.981731653 +0.000360250, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:05.9822560 1613726585.982256174 1613726585.981895924 +0.000360250, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:06.9824900 1613726586.982490063 1613726586.982129574 +0.000360489, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:07.9827609 1613726587.982760906 1613726587.982400417 +0.000360489, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:08.9829509 1613726588.982950926 1613726588.982590199 +0.000360727, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:09.9831262 1613726589.983126163 1613726589.982765198 +0.000360966, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:10.9833518 1613726590.983351946 1613726590.982990742 +0.000361204, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:11.9835546 1613726591.983554602 1613726591.983193398 +0.000361204, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:12.9837285 1613726592.983728647 1613726592.983367205 +0.000361204, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:13.9839045 1613726593.983904600 1613726593.983543158 +0.000361443, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:14.9840841 1613726594.984084129 1613726594.983722448 +0.000361443, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:15.9842585 1613726595.984258413 1613726595.983896732 +0.000361681, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:16.9844691 1613726596.984469175 1613726596.984107256 +0.000361681, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:17.9846443 1613726597.984644413 1613726597.984282255 +0.000362158, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:18.9848276 1613726598.984827757 1613726598.984465361 +0.000362396, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:19.9851001 1613726599.985100031 1613726599.984737635 +0.000362158, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:20.9852782 1613726600.985278130 1613726600.984915733 +0.000362396, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:21.9855310 1613726601.985531092 1613726601.985168457 +0.000362635, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:22.9857487 1613726602.985748768 1613726602.985385895 +0.000362873, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:23.9858959 1613726603.985895872 1613726603.985532999 +0.000362873, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:24.9861058 1613726604.986105919 1613726604.985742807 +0.000363111, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:25.9863207 1613726605.986320734 1613726605.985957384 +0.000363350, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:26.9865326 1613726606.986532688 1613726606.986169338 +0.000363350, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:27.9867927 1613726607.986792803 1613726607.986429214 +0.000363588, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:28.9870800 1613726608.987080097 1613726608.986716270 +0.000363827, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:29.9872846 1613726609.987284660 1613726609.986920834 +0.000363827, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:30.9875247 1613726610.987524748 1613726610.987160683 +0.000364065, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:31.9876975 1613726611.987697601 1613726611.987333298 +0.000364304, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:32.9879301 1613726612.987930059 1613726612.987565756 +0.000364065, ltcy: 0.14 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:33.9881357 1613726613.988135815 1613726613.987771273 +0.000364542, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:34.9883513 1613726614.988351345 1613726614.987986803 +0.000364542, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:35.9885596 1613726615.988559723 1613726615.988194942 +0.000364780, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:36.9887667 1613726616.988766670 1613726616.988401890 +0.000364780, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:37.9890046 1613726617.989004612 1613726617.988639593 +0.000365019, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:38.9892139 1613726618.989213943 1613726618.988848686 +0.000365257, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:39.9894046 1613726619.989404678 1613726619.989039183 +0.000365496, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:40.9895804 1613726620.989580393 1613726620.989214897 +0.000365496, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:41.9897811 1613726621.989781141 1613726621.989415407 +0.000365734, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:42.9899002 1613726622.989900351 1613726622.989534378 +0.000365973, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:43.9901388 1613726623.990139008 1613726623.989773035 +0.000365973, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:44.9903174 1613726624.990317345 1613726624.989951372 +0.000365973, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:45.9905105 1613726625.990510464 1613726625.990144253 +0.000366211, ltcy: 0.12 us, exec: 0.07 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:46.9906985 1613726626.990698576 1613726626.990332127 +0.000366211, ltcy: 0.15 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:47.9908883 1613726627.990888357 1613726627.990521669 +0.000366688, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:48.9910769 1613726628.991076946 1613726628.990710020 +0.000366926, ltcy: 0.10 us, exec: 0.25 us, limit: 0.05 us, leap: 00
GNS181PEX: 2021-02-19 09:23:49.9912805 1613726629.991280556 1613726629.990913630 +0.000366926, ltcy: 0.12 us, exec: 0.11 us, limit: 0.05 us, leap: 00
GNS181PEX: 2021-02-19 09:23:50.9914716 1613726630.991471767 1613726630.991104603 +0.000366926, ltcy: 0.14 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:51.9917405 1613726631.991740465 1613726631.991373301 +0.000367165, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:52.9919271 1613726632.991927147 1613726632.991559982 +0.000367165, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:53.9921033 1613726633.992103338 1613726633.991735935 +0.000367403, ltcy: 0.09 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:54.9923343 1613726634.992334366 1613726634.991966724 +0.000367641, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:55.9925066 1613726635.992506742 1613726635.992138863 +0.000367880, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:56.9927238 1613726636.992723942 1613726636.992355824 +0.000367880, ltcy: 0.15 us, exec: 0.06 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:57.9929163 1613726637.992916346 1613726637.992547989 +0.000367880, ltcy: 0.38 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:58.9930890 1613726638.993089199 1613726638.992720842 +0.000368357, ltcy: 0.10 us, exec: 0.06 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:23:59.9932677 1613726639.993267775 1613726639.992899418 +0.000368357, ltcy: 0.11 us, exec: 0.06 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:00.9934836 1613726640.993483543 1613726640.993115187 +0.000368357, ltcy: 0.10 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:01.9936586 1613726641.993658781 1613726641.993290186 +0.000368595, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:02.9938687 1613726642.993868828 1613726642.993499994 +0.000368834, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:03.9940414 1613726643.994041443 1613726643.993672609 +0.000368834, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:04.9942255 1613726644.994225502 1613726644.993856430 +0.000368834, ltcy: 0.13 us, exec: 0.13 us, limit: 0.06 us, leap: 00
GNS181PEX: 2021-02-19 09:24:05.9945852 1613726645.994585276 1613726645.994215965 +0.000369310, ltcy: 0.12 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:06.9949027 1613726646.994902849 1613726646.994533539 +0.000369310, ltcy: 0.10 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:07.9950974 1613726647.995097399 1613726647.994728088 +0.000369310, ltcy: 0.09 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:08.9953215 1613726648.995321512 1613726648.994951963 +0.000369549, ltcy: 0.10 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:09.9955068 1613726649.995506763 1613726649.995137215 +0.000369549, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:10.9956520 1613726650.995651960 1613726650.995282173 +0.000369787, ltcy: 0.10 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:11.9958646 1613726651.995864630 1613726651.995494604 +0.000370026, ltcy: 0.10 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:12.9960120 1613726652.996011972 1613726652.995641947 +0.000370026, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:13.9962386 1613726653.996238708 1613726653.995868444 +0.000370264, ltcy: 0.10 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:14.9964111 1613726654.996411085 1613726654.996040821 +0.000370026, ltcy: 0.13 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:15.9965862 1613726655.996586323 1613726655.996215820 +0.000370502, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:16.9967600 1613726656.996760130 1613726656.996389389 +0.000370741, ltcy: 0.11 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:17.9970098 1613726657.997009993 1613726657.996638775 +0.000370741, ltcy: 0.43 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:18.9972039 1613726658.997204065 1613726658.996833086 +0.000370979, ltcy: 0.11 us, exec: 0.05 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:19.9973986 1613726659.997398615 1613726659.997027636 +0.000370979, ltcy: 0.10 us, exec: 0.04 us, limit: 0.06 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:20.9976302 1613726660.997630119 1613726660.997258902 +0.000371218, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:21.9978306 1613726661.997830629 1613726661.997459173 +0.000371218, ltcy: 0.15 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:22.9980487 1613726662.998048782 1613726662.997677326 +0.000371456, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:23.9983069 1613726663.998306990 1613726663.997935295 +0.000371456, ltcy: 0.13 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:24.9985663 1613726664.998566389 1613726664.998194456 +0.000371933, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:25.9988215 1613726665.998821497 1613726665.998449564 +0.000371933, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:26.9990424 1613726666.999042511 1613726666.998670340 +0.000372171, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:27.9992757 1613726667.999275684 1613726667.998903513 +0.000372171, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:28.9994977 1613726668.999497652 1613726668.999125481 +0.000372171, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:29.9997310 1613726669.999731064 1613726669.999358654 +0.000372410, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:30.9999049 1613726670.999904871 1613726670.999531984 +0.000372410, ltcy: 0.49 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:32.0001582 1613726672.000158310 1613726671.999785662 +0.000372648, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:33.0003836 1613726673.000383615 1613726673.000010967 +0.000372648, ltcy: 0.10 us, exec: 0.03 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:34.0005539 1613726674.000554085 1613726674.000180960 +0.000372887, ltcy: 0.14 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:35.0007244 1613726675.000724554 1613726675.000351429 +0.000373125, ltcy: 0.10 us, exec: 0.03 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:36.0009253 1613726676.000925303 1613726676.000552177 +0.000373125, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-19 09:24:37.0010997 1613726677.001099825 1613726677.000726461 +0.000373363, ltcy: 0.11 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
