
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 3502655000 Hz
GNS181PEX: 2021-02-22 07:31:10.8900185 1613979070.890018702 1613979070.889561176 +0.000457525, ltcy: 0.11 us, exec: 0.11 us, limit: 0.11 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:13.6921658 1613987053.692165852 1613987053.690236330 +0.001929283, ltcy: 0.21 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:14.6924089 1613987054.692409039 1613987054.690479517 +0.001929283, ltcy: 0.25 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:15.6926274 1613987055.692627430 1613987055.690698385 +0.001928806, ltcy: 0.20 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:16.6928701 1613987056.692870140 1613987056.690941095 +0.001928806, ltcy: 0.20 us, exec: 0.24 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:17.6930847 1613987057.693084717 1613987057.691155910 +0.001928568, ltcy: 0.22 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:18.6933402 1613987058.693340302 1613987058.691411495 +0.001928568, ltcy: 0.22 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:19.6935760 1613987059.693576097 1613987059.691647530 +0.001928329, ltcy: 0.24 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:20.6937985 1613987060.693798542 1613987060.691870213 +0.001928091, ltcy: 0.18 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:21.6940233 1613987061.694023371 1613987061.692095041 +0.001928091, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:22.6942597 1613987062.694259882 1613987062.692331791 +0.001927853, ltcy: 0.17 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:23.6944645 1613987063.694464445 1613987063.692536592 +0.001927614, ltcy: 0.20 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:24.6946998 1613987064.694699764 1613987064.692771912 +0.001927614, ltcy: 0.19 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:25.6949268 1613987065.694926739 1613987065.692999363 +0.001927137, ltcy: 0.26 us, exec: 0.11 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:26.6951232 1613987066.695123196 1613987066.693196297 +0.001926661, ltcy: 0.18 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:27.6953751 1613987067.695375204 1613987067.693447828 +0.001927137, ltcy: 0.16 us, exec: 0.11 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:28.6956240 1613987068.695624113 1613987068.693697214 +0.001926661, ltcy: 0.22 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:29.6958697 1613987069.695869684 1613987069.693942547 +0.001926661, ltcy: 0.38 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:30.6961237 1613987070.696123838 1613987070.694196701 +0.001926899, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:31.6963709 1613987071.696371078 1613987071.694444180 +0.001926661, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:32.6966113 1613987072.696611404 1613987072.694684744 +0.001926422, ltcy: 0.18 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:33.6968320 1613987073.696832180 1613987073.694905519 +0.001926422, ltcy: 0.19 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:34.6970752 1613987074.697075129 1613987074.695148945 +0.001925945, ltcy: 0.13 us, exec: 0.08 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:35.6972909 1613987075.697290897 1613987075.695364714 +0.001925945, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:36.6975411 1613987076.697541237 1613987076.695615053 +0.001925945, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:37.6977679 1613987077.697767973 1613987077.695842028 +0.001925707, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:38.6979974 1613987078.697997570 1613987078.696071625 +0.001925707, ltcy: 0.22 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:39.6982466 1613987079.698246717 1613987079.696321011 +0.001925468, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:40.6984755 1613987080.698475599 1613987080.696550131 +0.001925230, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:41.6987206 1613987081.698720694 1613987081.696795702 +0.001924753, ltcy: 0.19 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:42.6989485 1613987082.698948622 1613987082.697023630 +0.001924753, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:43.6991765 1613987083.699176550 1613987083.697251320 +0.001924992, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:44.6993985 1613987084.699398518 1613987084.697473526 +0.001924753, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:45.6996455 1613987085.699645519 1613987085.697721481 +0.001923800, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:46.6998806 1613987086.699880600 1613987086.697956562 +0.001923800, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:47.7001433 1613987087.700143337 1613987087.698218822 +0.001924276, ltcy: 0.19 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:48.7003549 1613987088.700355053 1613987088.698431253 +0.001923561, ltcy: 0.16 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:49.7005941 1613987089.700594187 1613987089.698669910 +0.001924038, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:50.7008448 1613987090.700844765 1613987090.698920727 +0.001923800, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:51.7011036 1613987091.701103687 1613987091.699180126 +0.001923323, ltcy: 0.20 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:52.7013488 1613987092.701348782 1613987092.699425220 +0.001923323, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:53.7015958 1613987093.701595783 1613987093.699672222 +0.001923323, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:54.7018549 1613987094.701854944 1613987094.699931622 +0.001923084, ltcy: 0.20 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:55.7021277 1613987095.702127695 1613987095.700204372 +0.001923084, ltcy: 0.18 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:56.7023724 1613987096.702372313 1613987096.700449228 +0.001922846, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:57.7026344 1613987097.702634335 1613987097.700711489 +0.001922607, ltcy: 0.19 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:58.7028861 1613987098.702886105 1613987098.700963736 +0.001922131, ltcy: 0.22 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:44:59.7031186 1613987099.703118563 1613987099.701195955 +0.001922369, ltcy: 0.22 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:00.7033450 1613987100.703345060 1613987100.701422453 +0.001922369, ltcy: 0.23 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:01.7035951 1613987101.703595161 1613987101.701672554 +0.001922369, ltcy: 0.22 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:02.7038371 1613987102.703837156 1613987102.701914787 +0.001922131, ltcy: 0.16 us, exec: 0.26 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:03.7040636 1613987103.704063654 1613987103.702142000 +0.001921415, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:04.7043147 1613987104.704314709 1613987104.702393293 +0.001921177, ltcy: 0.16 us, exec: 0.13 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:05.7045724 1613987105.704572439 1613987105.702651024 +0.001921177, ltcy: 0.22 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:06.7048066 1613987106.704806566 1613987106.702884912 +0.001921415, ltcy: 0.21 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:07.7050301 1613987107.705030203 1613987107.703108549 +0.001921415, ltcy: 0.19 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:08.7052671 1613987108.705267191 1613987108.703346252 +0.001920700, ltcy: 0.28 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:09.7055033 1613987109.705503464 1613987109.703582048 +0.001921177, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:10.7057748 1613987110.705774784 1613987110.703853607 +0.001920938, ltcy: 0.20 us, exec: 0.24 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:11.7060595 1613987111.706059694 1613987111.704138517 +0.001920938, ltcy: 0.22 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:12.7062986 1613987112.706298590 1613987112.704377651 +0.001920700, ltcy: 0.22 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:13.7065212 1613987113.706521273 1613987113.704600573 +0.001920462, ltcy: 0.14 us, exec: 0.11 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:14.7067707 1613987114.706770658 1613987114.704850674 +0.001919746, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:15.7070523 1613987115.707052231 1613987115.705132246 +0.001919746, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:16.7072886 1613987116.707288504 1613987116.705368519 +0.001919746, ltcy: 0.18 us, exec: 0.16 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:17.7075239 1613987117.707523823 1613987117.705604315 +0.001919270, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:18.7077610 1613987118.707761049 1613987118.705841064 +0.001919746, ltcy: 0.20 us, exec: 0.15 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:19.7080127 1613987119.708012819 1613987119.706092834 +0.001919746, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:20.7082645 1613987120.708264589 1613987120.706345320 +0.001919031, ltcy: 0.22 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:21.7085332 1613987121.708533287 1613987121.706614256 +0.001918793, ltcy: 0.18 us, exec: 0.16 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:22.7087908 1613987122.708790779 1613987122.706871510 +0.001919031, ltcy: 0.19 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:23.7090126 1613987123.709012747 1613987123.707093477 +0.001919031, ltcy: 0.22 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:24.7092362 1613987124.709236145 1613987124.707316875 +0.001919031, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:25.7094693 1613987125.709469318 1613987125.707550526 +0.001918554, ltcy: 0.17 us, exec: 0.30 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:26.7096704 1613987126.709670544 1613987126.707752228 +0.001918077, ltcy: 0.15 us, exec: 0.14 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:27.7098738 1613987127.709873915 1613987127.707955360 +0.001918316, ltcy: 0.17 us, exec: 0.15 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:28.7100904 1613987128.710090399 1613987128.708172083 +0.001918077, ltcy: 0.15 us, exec: 0.12 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:29.7103077 1613987129.710307837 1613987129.708389282 +0.001918316, ltcy: 0.22 us, exec: 0.24 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:30.7105895 1613987130.710589647 1613987130.708671331 +0.001918077, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:31.7108318 1613987131.710831881 1613987131.708914280 +0.001917362, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:32.7110457 1613987132.711045742 1613987132.709128141 +0.001917362, ltcy: 0.32 us, exec: 0.16 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:33.7112789 1613987133.711278915 1613987133.709361076 +0.001917601, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:34.7115583 1613987134.711558342 1613987134.709640741 +0.001917362, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:35.7117931 1613987135.711793184 1613987135.709876299 +0.001916647, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:36.7120335 1613987136.712033510 1613987136.710116625 +0.001916647, ltcy: 0.22 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:37.7122770 1613987137.712276936 1613987137.710359812 +0.001916885, ltcy: 0.18 us, exec: 0.12 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:38.7125826 1613987138.712582588 1613987138.710666180 +0.001916170, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:39.7127969 1613987139.712796926 1613987139.710880041 +0.001916647, ltcy: 0.20 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:40.7130453 1613987140.713045359 1613987140.711128473 +0.001916647, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:41.7133132 1613987141.713313341 1613987141.711397409 +0.001915693, ltcy: 0.16 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:42.7135225 1613987142.713522434 1613987142.711606264 +0.001915932, ltcy: 0.13 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:43.7137226 1613987143.713722706 1613987143.711806297 +0.001916170, ltcy: 0.17 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:44.7139512 1613987144.713951349 1613987144.712035179 +0.001915932, ltcy: 0.20 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:45.7141797 1613987145.714179754 1613987145.712264299 +0.001915216, ltcy: 0.19 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:46.7144031 1613987146.714403152 1613987146.712487221 +0.001915693, ltcy: 0.22 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:47.7146902 1613987147.714690208 1613987147.712774515 +0.001915455, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:48.7149542 1613987148.714954138 1613987148.713038683 +0.001915216, ltcy: 0.19 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:49.7152055 1613987149.715205431 1613987149.713290215 +0.001914978, ltcy: 0.21 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:50.7154460 1613987150.715445995 1613987150.713530540 +0.001915216, ltcy: 0.22 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:51.7156933 1613987151.715693235 1613987151.713778257 +0.001914740, ltcy: 0.21 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:52.7159843 1613987152.715984344 1613987152.714069366 +0.001914740, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:53.7162536 1613987153.716253757 1613987153.714338779 +0.001914740, ltcy: 0.22 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:54.7165157 1613987154.716515779 1613987154.714601517 +0.001914024, ltcy: 0.21 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:55.7168391 1613987155.716839075 1613987155.714924812 +0.001914024, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:56.7170961 1613987156.717096090 1613987156.715182066 +0.001913786, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:57.7173766 1613987157.717376709 1613987157.715462446 +0.001914024, ltcy: 0.16 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:58.7175816 1613987158.717581749 1613987158.715667963 +0.001913548, ltcy: 0.22 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:45:59.7179122 1613987159.717912197 1613987159.715998650 +0.001913309, ltcy: 0.14 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:00.7180915 1613987160.718091488 1613987160.716177702 +0.001913548, ltcy: 0.20 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:01.7183144 1613987161.718314409 1613987161.716401339 +0.001912832, ltcy: 0.15 us, exec: 0.08 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:02.7185153 1613987162.718515396 1613987162.716601849 +0.001913309, ltcy: 0.21 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:03.7187261 1613987163.718726158 1613987163.716812849 +0.001913071, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:04.7190182 1613987164.719018221 1613987164.717104912 +0.001913071, ltcy: 0.22 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:05.7192371 1613987165.719237089 1613987165.717324018 +0.001912832, ltcy: 0.23 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:06.7194658 1613987166.719465971 1613987166.717552900 +0.001912832, ltcy: 0.24 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:07.7196977 1613987167.719697714 1613987167.717784882 +0.001912594, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:08.7199076 1613987168.719907761 1613987168.717995167 +0.001912355, ltcy: 0.15 us, exec: 0.08 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:09.7729206 1613987169.772920609 1613987169.771008253 +0.001912117, ltcy: 0.21 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:10.7731187 1613987170.773118734 1613987170.771206379 +0.001912117, ltcy: 0.16 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:11.7733441 1613987171.773344040 1613987171.771431923 +0.001911879, ltcy: 0.20 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:12.7735228 1613987172.773522854 1613987172.771611214 +0.001911402, ltcy: 0.17 us, exec: 0.34 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-22 09:46:13.7737665 1613987173.773766518 1613987173.771854639 +0.001911640, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:14.7739904 1613987174.773990393 1613987174.772078514 +0.001911640, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:15.7742290 1613987175.774229050 1613987175.772317171 +0.001911640, ltcy: 0.22 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:16.7744730 1613987176.774473190 1613987176.772561550 +0.001911402, ltcy: 0.21 us, exec: 0.28 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:17.7747260 1613987177.774725914 1613987177.772815228 +0.001910448, ltcy: 0.16 us, exec: 0.11 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:18.7749625 1613987178.774962664 1613987178.773051977 +0.001910448, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:19.7751773 1613987179.775177240 1613987179.773266792 +0.001910210, ltcy: 0.18 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:20.7754200 1613987180.775420189 1613987180.773509741 +0.001910210, ltcy: 0.21 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:21.7756781 1613987181.775678158 1613987181.773767471 +0.001910448, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:22.7758989 1613987182.775898933 1613987182.773988247 +0.001910448, ltcy: 0.21 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:23.7761338 1613987183.776133776 1613987183.774223328 +0.001910210, ltcy: 0.20 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:24.7763571 1613987184.776357174 1613987184.774446726 +0.001910210, ltcy: 0.22 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:25.7765979 1613987185.776597977 1613987185.774688005 +0.001909733, ltcy: 0.32 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:26.7768304 1613987186.776830435 1613987186.774920464 +0.001909733, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:27.7771032 1613987187.777103186 1613987187.775193930 +0.001909018, ltcy: 0.19 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:28.7773386 1613987188.777338743 1613987188.775429010 +0.001909494, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:29.7775696 1613987189.777569771 1613987189.775660515 +0.001909018, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:30.7777957 1613987190.777795792 1613987190.775886297 +0.001909256, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:31.7780109 1613987191.778010845 1613987191.776101589 +0.001909018, ltcy: 0.14 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:32.7782370 1613987192.778237104 1613987192.776327848 +0.001909018, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:33.7784579 1613987193.778457880 1613987193.776549101 +0.001908541, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:34.7787006 1613987194.778700590 1613987194.776792049 +0.001908302, ltcy: 0.22 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:35.7789347 1613987195.778934717 1613987195.777026653 +0.001907825, ltcy: 0.23 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:36.7791598 1613987196.779159784 1613987196.777251244 +0.001908302, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:37.7794175 1613987197.779417515 1613987197.777509212 +0.001908064, ltcy: 0.17 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:38.7796236 1613987198.779623747 1613987198.777715445 +0.001908064, ltcy: 0.20 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:39.7798830 1613987199.779882908 1613987199.777975321 +0.001907349, ltcy: 0.21 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:40.7800780 1613987200.780078173 1613987200.778170824 +0.001907110, ltcy: 0.17 us, exec: 0.10 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:41.7803077 1613987201.780307770 1613987201.778400183 +0.001907349, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:42.7805342 1613987202.780534267 1613987202.778627157 +0.001906872, ltcy: 0.30 us, exec: 0.11 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:43.7808165 1613987203.780816555 1613987203.778908968 +0.001907349, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-22 09:46:44.7810385 1613987204.781038523 1613987204.779131174 +0.001907110, ltcy: 0.17 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
