
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-22 07:31:21.2921933 1613979081.292193413 1613979081.291938305 +0.000254869, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:13.1806331 1613987893.180633068 1613987893.179950237 +0.000682831, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:14.1808302 1613987894.180830240 1613987894.180147648 +0.000682592, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:15.1810699 1613987895.181070089 1613987895.180387497 +0.000682592, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:16.1812485 1613987896.181248426 1613987896.180566072 +0.000682354, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:17.1814495 1613987897.181449652 1613987897.180767298 +0.000682354, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:18.1816830 1613987898.181683064 1613987898.181000948 +0.000682116, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:19.1819365 1613987899.181936502 1613987899.181254625 +0.000681877, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:20.1821105 1613987900.182110548 1613987900.181428671 +0.000681877, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:21.1822811 1613987901.182281017 1613987901.181599379 +0.000681639, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:22.1825089 1613987902.182508945 1613987902.181827307 +0.000681639, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:23.1827129 1613987903.182713032 1613987903.182031631 +0.000681400, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:24.1830297 1613987904.183029652 1613987904.182348490 +0.000681162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:25.1832451 1613987905.183245182 1613987905.182564020 +0.000681162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:26.1834578 1613987906.183457851 1613987906.182776690 +0.000681162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:27.1836320 1613987907.183631897 1613987907.182950974 +0.000680923, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:28.1838038 1613987908.183803797 1613987908.183123112 +0.000680685, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:29.1839978 1613987909.183997869 1613987909.183317184 +0.000680685, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:30.1842660 1613987910.184266090 1613987910.183585644 +0.000680447, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:31.1844872 1613987911.184487343 1613987911.183806896 +0.000680447, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:32.1846675 1613987912.184667587 1613987912.183987141 +0.000680447, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:33.1848623 1613987913.184862375 1613987913.184182167 +0.000680208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:34.1851328 1613987914.185132742 1613987914.184452772 +0.000679970, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:35.1853372 1613987915.185337305 1613987915.184657335 +0.000679970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:36.1855373 1613987916.185537338 1613987916.184857607 +0.000679731, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:37.1857477 1613987917.185747862 1613987917.185068130 +0.000679731, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:38.1859740 1613987918.185974121 1613987918.185294628 +0.000679493, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:39.1862427 1613987919.186242819 1613987919.185563326 +0.000679493, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:40.1864531 1613987920.186453104 1613987920.185773849 +0.000679255, ltcy: 0.10 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:41.1866574 1613987921.186657429 1613987921.185978413 +0.000679016, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:42.1868261 1613987922.186826229 1613987922.186147213 +0.000679016, ltcy: 0.10 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:43.1870032 1613987923.187003374 1613987923.186324358 +0.000678778, ltcy: 0.12 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:44.1872616 1613987924.187261581 1613987924.186583042 +0.000678539, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:45.1874354 1613987925.187435389 1613987925.186756849 +0.000678539, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:46.1876332 1613987926.187633276 1613987926.186954975 +0.000678301, ltcy: 0.10 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:47.1879041 1613987927.187904119 1613987927.187225819 +0.000678301, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:48.1881703 1613987928.188170433 1613987928.187492132 +0.000678301, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:49.1883549 1613987929.188354969 1613987929.187676907 +0.000678062, ltcy: 0.10 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:50.1885197 1613987930.188519716 1613987930.187841892 +0.000677824, ltcy: 0.10 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:51.1888336 1613987931.188833714 1613987931.188155890 +0.000677824, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:52.1890057 1613987932.189005852 1613987932.188328266 +0.000677586, ltcy: 0.09 us, exec: 0.05 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:53.1891777 1613987933.189177752 1613987933.188500404 +0.000677347, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:54.1893533 1613987934.189353228 1613987934.188675880 +0.000677347, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:55.1895823 1613987935.189582348 1613987935.188905239 +0.000677109, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:56.1897871 1613987936.189787149 1613987936.189110041 +0.000677109, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:57.1899588 1613987937.189958811 1613987937.189281940 +0.000676870, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:58.1901919 1613987938.190191984 1613987938.189515114 +0.000676870, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:58:59.1905107 1613987939.190510750 1613987939.189834118 +0.000676632, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:00.1906943 1613987940.190694332 1613987940.190017939 +0.000676394, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:01.1908737 1613987941.190873861 1613987941.190197468 +0.000676394, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:02.1912082 1613987942.191208363 1613987942.190531969 +0.000676394, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:03.1914503 1613987943.191450357 1613987943.190774202 +0.000676155, ltcy: 0.11 us, exec: 0.08 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:04.1916615 1613987944.191661596 1613987944.190985680 +0.000675917, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:05.1918321 1613987945.191832066 1613987945.191156387 +0.000675678, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:06.1920514 1613987946.192051411 1613987946.191375732 +0.000675678, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:07.1922214 1613987947.192221403 1613987947.191545725 +0.000675678, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:08.1924620 1613987948.192461967 1613987948.191786528 +0.000675201, ltcy: 0.12 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:09.1927190 1613987949.192718983 1613987949.192043781 +0.000675201, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:10.1930402 1613987950.193040133 1613987950.192364693 +0.000674963, ltcy: 0.40 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:11.1932955 1613987951.193295479 1613987951.192620516 +0.000674963, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:12.1935556 1613987952.193555593 1613987952.192880630 +0.000674725, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:13.1937701 1613987953.193770170 1613987953.193095446 +0.000674725, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:14.1939528 1613987954.193952799 1613987954.193278074 +0.000674725, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:15.1941474 1613987955.194147587 1613987955.193473101 +0.000674486, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:16.1943495 1613987956.194349527 1613987956.193675280 +0.000674248, ltcy: 0.11 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:17.1945323 1613987957.194532394 1613987957.193858147 +0.000674248, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:18.1947101 1613987958.194710255 1613987958.194036007 +0.000674248, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:19.1949087 1613987959.194908857 1613987959.194234848 +0.000674009, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:20.1950958 1613987960.195095778 1613987960.194422007 +0.000673771, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:21.1952909 1613987961.195291042 1613987961.194617271 +0.000673771, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:22.1954854 1613987962.195485353 1613987962.194811821 +0.000673532, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:23.1956580 1613987963.195657969 1613987963.194984674 +0.000673056, ltcy: 0.13 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:24.1958322 1613987964.195832253 1613987964.195158958 +0.000673294, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:25.1960050 1613987965.196005106 1613987965.195332050 +0.000672817, ltcy: 0.12 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:26.1962053 1613987966.196205378 1613987966.195532322 +0.000673056, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:27.1963888 1613987967.196388960 1613987967.195716143 +0.000672817, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:28.1965372 1613987968.196537256 1613987968.195864439 +0.000672579, ltcy: 0.13 us, exec: 0.07 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:29.1968197 1613987969.196819782 1613987969.196147203 +0.000672579, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:30.1970376 1613987970.197037697 1613987970.196365356 +0.000672340, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:31.1972205 1613987971.197220564 1613987971.196548223 +0.000672102, ltcy: 0.12 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:32.1974195 1613987972.197419643 1613987972.196747303 +0.000672340, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:33.1976014 1613987973.197601557 1613987973.196929455 +0.000671864, ltcy: 0.13 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:34.1978536 1613987974.197853565 1613987974.197181702 +0.000671864, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:35.1980984 1613987975.198098421 1613987975.197426558 +0.000671625, ltcy: 0.15 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:36.1983252 1613987976.198325157 1613987976.197653532 +0.000671625, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:37.1985139 1613987977.198513985 1613987977.197842598 +0.000671387, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:38.1986988 1613987978.198698759 1613987978.198027611 +0.000671148, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:39.1988988 1613987979.198898792 1613987979.198227644 +0.000671148, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:40.1991995 1613987980.199199677 1613987980.198528528 +0.000671148, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:41.1993912 1613987981.199391365 1613987981.198720455 +0.000670910, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:42.1996162 1613987982.199616194 1613987982.198945522 +0.000670671, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:43.1998364 1613987983.199836493 1613987983.199165821 +0.000670671, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:44.2000881 1613987984.200088263 1613987984.199417591 +0.000670671, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:45.2003779 1613987985.200377941 1613987985.199707508 +0.000670433, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:46.2005148 1613987986.200514793 1613987986.199844599 +0.000669956, ltcy: 0.13 us, exec: 0.08 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:47.2007007 1613987987.200700760 1613987987.200030565 +0.000670195, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:48.2008717 1613987988.200871706 1613987988.200201750 +0.000669956, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:49.2011404 1613987989.201140404 1613987989.200470686 +0.000669718, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:50.2013598 1613987990.201359749 1613987990.200690269 +0.000669479, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:51.2015731 1613987991.201573133 1613987991.200903654 +0.000669479, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:52.2017817 1613987992.201781750 1613987992.201112270 +0.000669479, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:53.2019921 1613987993.201992273 1613987993.201323032 +0.000669241, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:54.2023042 1613987994.202304125 1613987994.201635122 +0.000669003, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:55.2024888 1613987995.202488899 1613987995.201819897 +0.000669003, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:56.2026843 1613987996.202684402 1613987996.202015400 +0.000669003, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:57.2029030 1613987997.202903032 1613987997.202234507 +0.000668526, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:58.2030967 1613987998.203096867 1613987998.202428102 +0.000668764, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 09:59:59.2033032 1613987999.203303337 1613987999.202634811 +0.000668526, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:00.2035090 1613988000.203509092 1613988000.202840805 +0.000668287, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:01.2037761 1613988001.203776121 1613988001.203108072 +0.000668049, ltcy: 0.11 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:02.2039922 1613988002.203992367 1613988002.203324318 +0.000668049, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:03.2042066 1613988003.204206705 1613988003.203538895 +0.000667810, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:04.2044280 1613988004.204427958 1613988004.203760386 +0.000667572, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:05.2046351 1613988005.204635143 1613988005.203967571 +0.000667572, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:06.2048186 1613988006.204818726 1613988006.204151154 +0.000667334, ltcy: 0.16 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:07.2050987 1613988007.205098629 1613988007.204431534 +0.000667095, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:08.2053129 1613988008.205312967 1613988008.204645872 +0.000667095, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:09.2054975 1613988009.205497503 1613988009.204830647 +0.000666857, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:10.2057025 1613988010.205702543 1613988010.205035686 +0.000666857, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:11.2058751 1613988011.205875158 1613988011.205208302 +0.000666857, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:12.2060951 1613988012.206095219 1613988012.205428600 +0.000666618, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:13.2062651 1613988013.206265211 1613988013.205598831 +0.000666380, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:14.2065610 1613988014.206561089 1613988014.205894709 +0.000666380, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:15.2067437 1613988015.206743717 1613988015.206077576 +0.000666142, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:16.2069576 1613988016.206957579 1613988016.206291676 +0.000665903, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:17.2071332 1613988017.207133293 1613988017.206467152 +0.000665665, ltcy: 0.39 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:18.2073178 1613988018.207317829 1613988018.206652164 +0.000665665, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:19.2075193 1613988019.207519293 1613988019.206853867 +0.000665426, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:20.2077212 1613988020.207721233 1613988020.207055807 +0.000665426, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:21.2079258 1613988021.207925797 1613988021.207260370 +0.000665426, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:22.2081929 1613988022.208193064 1613988022.207527876 +0.000665188, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:23.2083968 1613988023.208396912 1613988023.207731962 +0.000664949, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:24.2085336 1613988024.208533764 1613988024.207868814 +0.000664949, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:25.2087109 1613988025.208710909 1613988025.208046198 +0.000664473, ltcy: 0.14 us, exec: 0.07 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:26.2088982 1613988026.208898306 1613988026.208233595 +0.000664711, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:27.2090822 1613988027.209082365 1613988027.208417892 +0.000664473, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:28.2092558 1613988028.209255934 1613988028.208591461 +0.000664234, ltcy: 0.12 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:29.2094375 1613988029.209437609 1613988029.208773375 +0.000664234, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:30.2096248 1613988030.209624767 1613988030.208960772 +0.000663996, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:31.2098145 1613988031.209814548 1613988031.209150791 +0.000663519, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:32.2099990 1613988032.209999084 1613988032.209335327 +0.000663757, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:33.2101911 1613988033.210191250 1613988033.209527493 +0.000663757, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:34.2103612 1613988034.210361242 1613988034.209697723 +0.000663519, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:35.2105420 1613988035.210541964 1613988035.209878683 +0.000663042, ltcy: 0.13 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:36.2107530 1613988036.210753202 1613988036.210089922 +0.000663280, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:37.2109382 1613988037.210938215 1613988037.210275173 +0.000663042, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:38.2111079 1613988038.211107969 1613988038.210445166 +0.000662804, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:39.2112925 1613988039.211292505 1613988039.210629702 +0.000662804, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:40.2115769 1613988040.211576939 1613988040.210914373 +0.000662565, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:41.2117549 1613988041.211755037 1613988041.211092472 +0.000662565, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:42.2119351 1613988042.211935282 1613988042.211272955 +0.000662327, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:43.2121114 1613988043.212111473 1613988043.211449146 +0.000662088, ltcy: 0.13 us, exec: 0.07 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-22 10:00:44.2123803 1613988044.212380409 1613988044.211718321 +0.000662088, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
