
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 2900000000 Hz
GNS181PEX: 2021-02-21 14:16:21.0726944 1613916981.072694540 1613916981.072535515 +0.000158787, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:51.9726454 1613925891.972645521 1613925891.972562313 +0.000083208, ltcy: 0.11 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:52.9728269 1613925892.972826958 1613925892.972743988 +0.000082970, ltcy: 0.12 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:53.9732058 1613925893.973205805 1613925893.973122835 +0.000082731, ltcy: 0.12 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:54.9735080 1613925894.973508120 1613925894.973424911 +0.000083208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:55.9736796 1613925895.973679781 1613925895.973596573 +0.000083208, ltcy: 0.11 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:56.9738818 1613925896.973881960 1613925896.973798752 +0.000083208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:57.9740810 1613925897.974081039 1613925897.973998070 +0.000082970, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:58.9743148 1613925898.974314928 1613925898.974231958 +0.000082970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:44:59.9745485 1613925899.974548578 1613925899.974465609 +0.000082970, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:00.9748045 1613925900.974804401 1613925900.974721432 +0.000082970, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:01.9750163 1613925901.975016356 1613925901.974933386 +0.000082970, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:02.9752397 1613925902.975239754 1613925902.975156784 +0.000082970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:03.9754841 1613925903.975484133 1613925903.975401163 +0.000082970, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:04.9757103 1613925904.975710392 1613925904.975627422 +0.000082970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:05.9759172 1613925905.975917101 1613925905.975834131 +0.000082970, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:06.9760862 1613925906.976086140 1613925906.976003170 +0.000082970, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:07.9762616 1613925907.976261616 1613925907.976178646 +0.000082970, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:08.9764383 1613925908.976438284 1613925908.976355314 +0.000082970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:09.9766194 1613925909.976619482 1613925909.976536274 +0.000083208, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:10.9768002 1613925910.976800203 1613925910.976717234 +0.000082970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:11.9769827 1613925911.976982832 1613925911.976899624 +0.000083208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:12.9771933 1613925912.977193356 1613925912.977110386 +0.000082970, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:13.9773640 1613925913.977364063 1613925913.977280855 +0.000082970, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:14.9775454 1613925914.977545500 1613925914.977461100 +0.000084400, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:15.9777166 1613925915.977716684 1613925915.977633476 +0.000083208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:16.9778891 1613925916.977889061 1613925916.977806091 +0.000082970, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:17.9780793 1613925917.978079319 1613925917.977996111 +0.000083208, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:18.9782530 1613925918.978253126 1613925918.978169918 +0.000083208, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:19.9784432 1613925919.978443384 1613925919.978360176 +0.000083208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:20.9786343 1613925920.978634357 1613925920.978551149 +0.000083208, ltcy: 0.11 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:21.9788480 1613925921.978848219 1613925921.978765011 +0.000083208, ltcy: 0.09 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:22.9790439 1613925922.979043961 1613925922.978960752 +0.000083208, ltcy: 0.10 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:23.9792349 1613925923.979234934 1613925923.979151726 +0.000082970, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:24.9794058 1613925924.979405880 1613925924.979322672 +0.000083208, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:25.9795897 1613925925.979589701 1613925925.979506493 +0.000083208, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:26.9797766 1613925926.979776621 1613925926.979693413 +0.000082970, ltcy: 0.16 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:27.9799130 1613925927.979912996 1613925927.979829788 +0.000083208, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:28.9801275 1613925928.980127573 1613925928.980044365 +0.000083208, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:29.9803081 1613925929.980308294 1613925929.980224848 +0.000083447, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:30.9805034 1613925930.980503559 1613925930.980420113 +0.000083447, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:31.9806869 1613925931.980686903 1613925931.980603695 +0.000083208, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:32.9809650 1613925932.980965137 1613925932.980881691 +0.000083447, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:33.9811798 1613925933.981179953 1613925933.981096506 +0.000083447, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:34.9813808 1613925934.981380939 1613925934.981297493 +0.000083447, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:35.9815863 1613925935.981586218 1613925935.981503010 +0.000083208, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:36.9817622 1613925936.981762409 1613925936.981678963 +0.000083447, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:37.9819742 1613925937.981974363 1613925937.981890917 +0.000083447, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:38.9821932 1613925938.982193232 1613925938.982109785 +0.000083447, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:39.9823733 1613925939.982373238 1613925939.982289791 +0.000083447, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:40.9825833 1613925940.982583284 1613925940.982499838 +0.000083447, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:41.9827853 1613925941.982785463 1613925941.982701778 +0.000083685, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:42.9830211 1613925942.983021021 1613925942.982937574 +0.000083447, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:43.9832337 1613925943.983233690 1613925943.983150244 +0.000083447, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:44.9834524 1613925944.983452559 1613925944.983368874 +0.000083685, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:45.9836251 1613925945.983625174 1613925945.983541489 +0.000083685, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:46.9838665 1613925946.983866453 1613925946.983783007 +0.000083447, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:47.9840788 1613925947.984078884 1613925947.983995199 +0.000083685, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:48.9842526 1613925948.984252691 1613925948.984169006 +0.000083685, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:49.9844330 1613925949.984432936 1613925949.984349251 +0.000083685, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:50.9846445 1613925950.984644651 1613925950.984560728 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:51.9848813 1613925951.984881401 1613925951.984797716 +0.000083685, ltcy: 0.09 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:52.9851147 1613925952.985114813 1613925952.985031128 +0.000083685, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:53.9853017 1613925953.985301733 1613925953.985218048 +0.000083685, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:54.9854987 1613925954.985498905 1613925954.985414982 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:55.9856698 1613925955.985669851 1613925955.985585928 +0.000083923, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:56.9858480 1613925956.985848188 1613925956.985764265 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:57.9860587 1613925957.986058712 1613925957.985974789 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:58.9862583 1613925958.986258268 1613925958.986174583 +0.000083685, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:45:59.9864560 1613925959.986456156 1613925959.986372232 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:00.9866294 1613925960.986629486 1613925960.986545563 +0.000083923, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:01.9868296 1613925961.986829758 1613925961.986745834 +0.000083923, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:02.9870045 1613925962.987004519 1613925962.986920595 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:03.9872757 1613925963.987275839 1613925963.987191677 +0.000084162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:04.9874507 1613925964.987450838 1613925964.987366676 +0.000084162, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:05.9876210 1613925965.987621069 1613925965.987536907 +0.000084162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:06.9877981 1613925966.987798214 1613925966.987714052 +0.000084162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:07.9879930 1613925967.987993002 1613925967.987909079 +0.000083923, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:08.9881739 1613925968.988173962 1613925968.988089800 +0.000084162, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:09.9883588 1613925969.988358736 1613925969.988274574 +0.000084162, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:10.9885343 1613925970.988534451 1613925970.988450050 +0.000084400, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:11.9887102 1613925971.988710165 1613925971.988626003 +0.000084162, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:12.9888790 1613925972.988879204 1613925972.988794804 +0.000084400, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:13.9890761 1613925973.989076138 1613925973.988991976 +0.000084162, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:14.9892533 1613925974.989253283 1613925974.989169121 +0.000084162, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:15.9894485 1613925975.989448547 1613925975.989364147 +0.000084400, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:16.9896176 1613925976.989617586 1613925976.989533424 +0.000084162, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:17.9898152 1613925977.989815235 1613925977.989730835 +0.000084400, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:18.9900267 1613925978.990026712 1613925978.989942312 +0.000084400, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:19.9902161 1613925979.990216255 1613925979.990131617 +0.000084639, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:20.9904014 1613925980.990401506 1613925980.990316868 +0.000084639, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:21.9905724 1613925981.990572453 1613925981.990488052 +0.000084162, ltcy: 0.14 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:22.9908409 1613925982.990840912 1613925982.990756512 +0.000084162, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:23.9910809 1613925983.991080999 1613925983.990996361 +0.000084400, ltcy: 0.16 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:24.9912848 1613925984.991284847 1613925984.991200209 +0.000084639, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:25.9914566 1613925985.991456747 1613925985.991372108 +0.000084400, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:26.9916331 1613925986.991633177 1613925986.991548538 +0.000084400, ltcy: 0.12 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:27.9918046 1613925987.991804600 1613925987.991719961 +0.000084639, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:28.9919608 1613925988.991961002 1613925988.991875887 +0.000084639, ltcy: 0.43 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:29.9922129 1613925989.992213011 1613925989.992128134 +0.000084639, ltcy: 0.15 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:30.9923984 1613925990.992398500 1613925990.992313623 +0.000084877, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:31.9925830 1613925991.992583036 1613925991.992498398 +0.000084639, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:32.9927543 1613925992.992754221 1613925992.992669582 +0.000084639, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:33.9929621 1613925993.992962122 1613925993.992877245 +0.000084877, ltcy: 0.12 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:34.9931614 1613925994.993161440 1613925994.993076801 +0.000084639, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:35.9933490 1613925995.993349075 1613925995.993264198 +0.000084877, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:36.9935821 1613925996.993582249 1613925996.993497372 +0.000084877, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:37.9937583 1613925997.993758202 1613925997.993673325 +0.000084877, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:38.9939342 1613925998.993934155 1613925998.993849277 +0.000084877, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:39.9941350 1613925999.994135141 1613925999.994050026 +0.000085115, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:40.9944440 1613926000.994444132 1613926000.994359016 +0.000085115, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:41.9946318 1613926001.994631767 1613926001.994546890 +0.000084877, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:42.9948238 1613926002.994823933 1613926002.994738817 +0.000085115, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:43.9950089 1613926003.995008945 1613926003.994923830 +0.000085115, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:44.9951830 1613926004.995182991 1613926004.995097876 +0.000085115, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:45.9954043 1613926005.995404243 1613926005.995319128 +0.000084877, ltcy: 0.13 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:46.9955922 1613926006.995592117 1613926006.995507002 +0.000085115, ltcy: 0.11 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:47.9958434 1613926007.995843410 1613926007.995758295 +0.000085115, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:48.9961298 1613926008.996129990 1613926008.996044636 +0.000085354, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:49.9963025 1613926009.996302605 1613926009.996217251 +0.000085354, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:50.9965582 1613926010.996558189 1613926010.996473074 +0.000085115, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:51.9967446 1613926011.996744633 1613926011.996659279 +0.000085115, ltcy: 0.14 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:52.9969846 1613926012.996984720 1613926012.996899366 +0.000085354, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:53.9972341 1613926013.997234106 1613926013.997148752 +0.000085115, ltcy: 0.12 us, exec: 0.06 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:54.9975620 1613926014.997562170 1613926014.997476816 +0.000085354, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:55.9977701 1613926015.997770071 1613926015.997684717 +0.000085354, ltcy: 0.09 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:56.9979997 1613926016.997999668 1613926016.997914314 +0.000085354, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:57.9981952 1613926017.998195171 1613926017.998109818 +0.000085354, ltcy: 0.11 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:58.9983966 1613926018.998396635 1613926018.998311281 +0.000085354, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:46:59.9986021 1613926019.998602152 1613926019.998516560 +0.000085592, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:00.9988093 1613926020.998809338 1613926020.998723745 +0.000085592, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:01.9989795 1613926021.998979568 1613926021.998893976 +0.000085592, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:02.9993456 1613926022.999345541 1613926022.999260187 +0.000085354, ltcy: 0.10 us, exec: 0.05 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:03.9995520 1613926023.999552011 1613926023.999466419 +0.000085592, ltcy: 0.10 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:04.9997459 1613926024.999745846 1613926024.999660254 +0.000085592, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:05.9999762 1613926025.999976158 1613926025.999890566 +0.000085592, ltcy: 0.09 us, exec: 0.04 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:07.0002469 1613926027.000247002 1613926027.000161409 +0.000085592, ltcy: 0.10 us, exec: 0.03 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:08.0004552 1613926028.000455141 1613926028.000369549 +0.000085592, ltcy: 0.10 us, exec: 0.03 us, limit: 0.05 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:09.0006508 1613926029.000650883 1613926029.000565052 +0.000085831, ltcy: 0.10 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:10.0009267 1613926030.000926733 1613926030.000840902 +0.000085831, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:11.0011454 1613926031.001145363 1613926031.001059771 +0.000085592, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:12.0013476 1613926032.001347780 1613926032.001261950 +0.000085831, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:13.0015553 1613926033.001555443 1613926033.001469612 +0.000085831, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:14.0017211 1613926034.001721144 1613926034.001635313 +0.000085831, ltcy: 0.10 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:15.0019486 1613926035.001948595 1613926035.001862764 +0.000085831, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:16.0021566 1613926036.002156734 1613926036.002070665 +0.000086069, ltcy: 0.10 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:17.0024018 1613926037.002401829 1613926037.002315998 +0.000085831, ltcy: 0.10 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:18.0026735 1613926038.002673626 1613926038.002587557 +0.000086069, ltcy: 0.09 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:19.0028531 1613926039.002853155 1613926039.002767086 +0.000086069, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:20.0030780 1613926040.003077984 1613926040.002991915 +0.000085831, ltcy: 0.17 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:21.0032914 1613926041.003291368 1613926041.003205299 +0.000086069, ltcy: 0.10 us, exec: 0.04 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:22.0035070 1613926042.003507137 1613926042.003421068 +0.000086069, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
GNS181PEX: 2021-02-21 16:47:23.0036944 1613926043.003694534 1613926043.003608465 +0.000086069, ltcy: 0.09 us, exec: 0.03 us, limit: 0.04 us, leap: 00 *
