
mbgsvcd v4.2.14 copyright Meinberg 2010-2020

Found 1 devices usable for the NTP daemon
PC cycles counter clock frequency: 3502655000 Hz
GNS181PEX: 2021-02-21 07:46:52.1722844 1613893612.172284365 1613893612.172139883 +0.000144243, ltcy: 0.15 us, exec: 0.15 us, limit: 0.15 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:30.4578954 1613898690.457895517 1613898690.456192255 +0.001703024, ltcy: 0.16 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:31.4581377 1613898691.458137751 1613898691.456434250 +0.001703262, ltcy: 0.21 us, exec: 0.22 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:32.4583109 1613898692.458311081 1613898692.456608295 +0.001702547, ltcy: 0.16 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:33.4585119 1613898693.458512068 1613898693.456809044 +0.001702785, ltcy: 0.18 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:34.4587504 1613898694.458750486 1613898694.457046986 +0.001703262, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:35.4590887 1613898695.459088802 1613898695.457385540 +0.001703024, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:36.4593255 1613898696.459325552 1613898696.457622290 +0.001703024, ltcy: 0.24 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:37.4595553 1613898697.459555387 1613898697.457852602 +0.001702547, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:38.4597604 1613898698.459760427 1613898698.458057642 +0.001702547, ltcy: 0.20 us, exec: 0.16 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:39.4599832 1613898699.459983110 1613898699.458280563 +0.001702309, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:40.4602334 1613898700.460233450 1613898700.458530188 +0.001703024, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:41.4605120 1613898701.460512161 1613898701.458809376 +0.001702547, ltcy: 0.20 us, exec: 0.26 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:42.4607528 1613898702.460752964 1613898702.459049702 +0.001703024, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:43.4610419 1613898703.461041927 1613898703.459339380 +0.001702309, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:44.4613067 1613898704.461306810 1613898704.459603548 +0.001703024, ltcy: 0.21 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:45.4615418 1613898705.461541891 1613898705.459838867 +0.001702785, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:46.4617742 1613898706.461774349 1613898706.460071087 +0.001703024, ltcy: 0.20 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:47.4620363 1613898707.462036371 1613898707.460333824 +0.001702309, ltcy: 0.20 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:48.4622939 1613898708.462293863 1613898708.460591316 +0.001702309, ltcy: 0.18 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:49.4625280 1613898709.462527990 1613898709.460824966 +0.001702785, ltcy: 0.20 us, exec: 0.15 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:50.4627989 1613898710.462799072 1613898710.461096048 +0.001702785, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:51.4630210 1613898711.463021040 1613898711.461318493 +0.001702309, ltcy: 0.19 us, exec: 0.13 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:52.4632669 1613898712.463267088 1613898712.461564064 +0.001702785, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:53.4635545 1613898713.463554621 1613898713.461851597 +0.001702785, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:54.4637909 1613898714.463790894 1613898714.462087870 +0.001702785, ltcy: 0.20 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:55.4640351 1613898715.464035273 1613898715.462332487 +0.001702547, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:56.4642770 1613898716.464277029 1613898716.462574244 +0.001702547, ltcy: 0.20 us, exec: 0.14 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:57.4645532 1613898717.464553356 1613898717.462850332 +0.001702785, ltcy: 0.21 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:58.4648029 1613898718.464802980 1613898718.463099957 +0.001702785, ltcy: 0.21 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:11:59.4650460 1613898719.465046167 1613898719.463343143 +0.001702785, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:00.4653338 1613898720.465333939 1613898720.463631153 +0.001702547, ltcy: 0.19 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:01.4655695 1613898721.465569496 1613898721.463866711 +0.001702547, ltcy: 0.19 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:02.4658063 1613898722.465806246 1613898722.464103460 +0.001702547, ltcy: 0.16 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:03.4660320 1613898723.466032028 1613898723.464329243 +0.001702547, ltcy: 0.23 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:04.4663021 1613898724.466302156 1613898724.464599609 +0.001702309, ltcy: 0.20 us, exec: 0.20 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:05.4665606 1613898725.466560602 1613898725.464857817 +0.001702547, ltcy: 0.19 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:06.4667936 1613898726.466793537 1613898726.465090990 +0.001702309, ltcy: 0.21 us, exec: 0.17 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:07.4670552 1613898727.467055321 1613898727.465353012 +0.001702070, ltcy: 0.19 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:08.4672957 1613898728.467295885 1613898728.465593100 +0.001702547, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:09.4675386 1613898729.467538595 1613898729.465835810 +0.001702547, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:10.4677941 1613898730.467794180 1613898730.466091394 +0.001702547, ltcy: 0.20 us, exec: 0.18 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:11.4680714 1613898731.468071461 1613898731.466369152 +0.001702070, ltcy: 0.22 us, exec: 0.21 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:12.4683285 1613898732.468328476 1613898732.466626406 +0.001701832, ltcy: 0.20 us, exec: 0.19 us, limit: 0.19 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:13.4686103 1613898733.468610287 1613898733.466908216 +0.001701832, ltcy: 0.20 us, exec: 0.24 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:14.4688634 1613898734.468863487 1613898734.467160940 +0.001702309, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:15.4691212 1613898735.469121218 1613898735.467418432 +0.001702547, ltcy: 0.30 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:16.4693561 1613898736.469356060 1613898736.467654228 +0.001701593, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:17.4695681 1613898737.469568253 1613898737.467866421 +0.001701593, ltcy: 0.14 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:18.4697832 1613898738.469783306 1613898738.468080759 +0.001702309, ltcy: 0.15 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:19.4700118 1613898739.470011950 1613898739.468309879 +0.001701832, ltcy: 0.18 us, exec: 0.25 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:20.4702525 1613898740.470252514 1613898740.468550682 +0.001701593, ltcy: 0.22 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:21.4705313 1613898741.470531464 1613898741.468829393 +0.001701832, ltcy: 0.20 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:22.4708036 1613898742.470803738 1613898742.469101191 +0.001702309, ltcy: 0.19 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:23.4710565 1613898743.471056461 1613898743.469354630 +0.001701593, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:24.4712937 1613898744.471293688 1613898744.469591856 +0.001701593, ltcy: 0.20 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:25.4715539 1613898745.471554041 1613898745.469851494 +0.001702309, ltcy: 0.20 us, exec: 0.21 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:26.4718127 1613898746.471812725 1613898746.470110416 +0.001702070, ltcy: 0.20 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:27.4720751 1613898747.472075224 1613898747.470373392 +0.001701593, ltcy: 0.19 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:28.4723137 1613898748.472313881 1613898748.470612049 +0.001701593, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:29.4725721 1613898749.472572088 1613898749.470870495 +0.001701355, ltcy: 0.18 us, exec: 0.09 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:30.4727759 1613898750.472775936 1613898750.471074104 +0.001701593, ltcy: 0.34 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:31.4730159 1613898751.473016024 1613898751.471313715 +0.001702070, ltcy: 0.22 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:32.4732517 1613898752.473251820 1613898752.471549988 +0.001701593, ltcy: 0.20 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:33.4735152 1613898753.473515272 1613898753.471812963 +0.001702070, ltcy: 0.23 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:34.4737364 1613898754.473736525 1613898754.472034931 +0.001701355, ltcy: 0.14 us, exec: 0.10 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:35.4739272 1613898755.473927259 1613898755.472225189 +0.001701832, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:36.4741549 1613898756.474154949 1613898756.472452879 +0.001701832, ltcy: 0.20 us, exec: 0.15 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:37.4744734 1613898757.474473476 1613898757.472771883 +0.001701355, ltcy: 0.22 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:38.4746943 1613898758.474694252 1613898758.472992897 +0.001701117, ltcy: 0.16 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:39.4749940 1613898759.474994183 1613898759.473291874 +0.001702070, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:40.4752193 1613898760.475219250 1613898760.473517418 +0.001701593, ltcy: 0.13 us, exec: 0.10 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:41.4754043 1613898761.475404263 1613898761.473702908 +0.001701117, ltcy: 0.17 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:42.4756220 1613898762.475622177 1613898762.473920107 +0.001701832, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:43.4759110 1613898763.475911140 1613898763.474209547 +0.001701355, ltcy: 0.19 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:44.4761479 1613898764.476147890 1613898764.474446535 +0.001701117, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:45.4763783 1613898765.476378441 1613898765.474677086 +0.001701117, ltcy: 0.16 us, exec: 0.10 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:46.4766158 1613898766.476615906 1613898766.474913836 +0.001701832, ltcy: 0.20 us, exec: 0.15 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:47.4768916 1613898767.476891756 1613898767.475190401 +0.001701117, ltcy: 0.20 us, exec: 0.18 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:48.4771398 1613898768.477139950 1613898768.475438595 +0.001701117, ltcy: 0.17 us, exec: 0.15 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:49.4773720 1613898769.477371931 1613898769.475670338 +0.001701355, ltcy: 0.16 us, exec: 0.15 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:50.4775796 1613898770.477579594 1613898770.475877762 +0.001701593, ltcy: 0.24 us, exec: 0.16 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:51.4778102 1613898771.477810383 1613898771.476108789 +0.001701355, ltcy: 0.34 us, exec: 0.20 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:52.4780384 1613898772.478038549 1613898772.476337194 +0.001701117, ltcy: 0.16 us, exec: 0.11 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:53.4783762 1613898773.478376150 1613898773.476675034 +0.001700878, ltcy: 0.17 us, exec: 0.11 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:54.4787158 1613898774.478715897 1613898774.477014065 +0.001701593, ltcy: 0.19 us, exec: 0.18 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:55.4789642 1613898775.478964329 1613898775.477263212 +0.001700878, ltcy: 0.17 us, exec: 0.15 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:56.4791811 1613898776.479181290 1613898776.477479458 +0.001701593, ltcy: 0.18 us, exec: 0.14 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:57.4793841 1613898777.479384184 1613898777.477683067 +0.001700878, ltcy: 0.16 us, exec: 0.15 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:12:58.4796096 1613898778.479609728 1613898778.477907896 +0.001701593, ltcy: 0.19 us, exec: 0.28 us, limit: 0.16 us, leap: 00
GNS181PEX: 2021-02-21 09:12:59.4798271 1613898779.479827166 1613898779.478125334 +0.001701593, ltcy: 0.22 us, exec: 0.21 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:00.4800792 1613898780.480079412 1613898780.478377581 +0.001701593, ltcy: 0.23 us, exec: 0.15 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:01.4803028 1613898781.480302811 1613898781.478601694 +0.001700878, ltcy: 0.25 us, exec: 0.20 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:02.4805492 1613898782.480549335 1613898782.478847742 +0.001701355, ltcy: 0.21 us, exec: 0.16 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:03.4807632 1613898783.480763197 1613898783.479061604 +0.001701355, ltcy: 0.20 us, exec: 0.16 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:04.4809805 1613898784.480980635 1613898784.479279041 +0.001701355, ltcy: 0.20 us, exec: 0.16 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:05.4812107 1613898785.481210709 1613898785.479509830 +0.001700640, ltcy: 0.21 us, exec: 0.17 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:06.4814593 1613898786.481459379 1613898786.479758501 +0.001700640, ltcy: 0.21 us, exec: 0.14 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:07.4817012 1613898787.481701136 1613898787.480000257 +0.001700640, ltcy: 0.21 us, exec: 0.19 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:08.4819678 1613898788.481967926 1613898788.480267048 +0.001700640, ltcy: 0.15 us, exec: 0.28 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:09.4822328 1613898789.482232809 1613898789.480531931 +0.001700640, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:10.4824941 1613898790.482494116 1613898790.480792999 +0.001700878, ltcy: 0.19 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:11.4828191 1613898791.482819080 1613898791.481117487 +0.001701355, ltcy: 0.35 us, exec: 0.25 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:12.4831807 1613898792.483180761 1613898792.481479883 +0.001700640, ltcy: 0.18 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:13.4834353 1613898793.483435392 1613898793.481734037 +0.001701117, ltcy: 0.20 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:14.4837189 1613898794.483718872 1613898794.482017756 +0.001700878, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:15.4839576 1613898795.483957767 1613898795.482256889 +0.001700640, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:16.4842164 1613898796.484216452 1613898796.482515812 +0.001700401, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:17.4844837 1613898797.484483719 1613898797.482782602 +0.001700878, ltcy: 0.19 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:18.4847158 1613898798.484715939 1613898798.483014822 +0.001700878, ltcy: 0.17 us, exec: 0.10 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:19.4849201 1613898799.484920263 1613898799.483219147 +0.001700878, ltcy: 0.17 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:20.4851368 1613898800.485136986 1613898800.483435869 +0.001700878, ltcy: 0.17 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:21.4853985 1613898801.485398531 1613898801.483697414 +0.001700878, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:22.4856524 1613898802.485652447 1613898802.483951330 +0.001700878, ltcy: 0.20 us, exec: 0.22 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:23.4859142 1613898803.485914230 1613898803.484213829 +0.001700163, ltcy: 0.18 us, exec: 0.14 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:24.4861349 1613898804.486135006 1613898804.484434605 +0.001700163, ltcy: 0.17 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:25.4863511 1613898805.486351252 1613898805.484650135 +0.001700878, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:26.4865958 1613898806.486595869 1613898806.484894991 +0.001700640, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:27.4868337 1613898807.486833811 1613898807.485132694 +0.001700878, ltcy: 0.20 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:28.4870737 1613898808.487073660 1613898808.485373259 +0.001700163, ltcy: 0.17 us, exec: 0.12 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:29.4873342 1613898809.487334251 1613898809.485633850 +0.001700163, ltcy: 0.17 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:30.4875933 1613898810.487593412 1613898810.485892296 +0.001700878, ltcy: 0.21 us, exec: 0.19 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:31.4878220 1613898811.487822056 1613898811.486121178 +0.001700640, ltcy: 0.34 us, exec: 0.13 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:32.4880540 1613898812.488054037 1613898812.486353159 +0.001700640, ltcy: 0.20 us, exec: 0.17 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:33.4883090 1613898813.488309145 1613898813.486608267 +0.001700640, ltcy: 0.17 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:34.4885342 1613898814.488534212 1613898814.486833334 +0.001700640, ltcy: 0.21 us, exec: 0.16 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:35.4887439 1613898815.488744020 1613898815.487043142 +0.001700640, ltcy: 0.20 us, exec: 0.13 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:36.4889554 1613898816.488955498 1613898816.487254858 +0.001700401, ltcy: 0.16 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:37.4891777 1613898817.489177704 1613898817.487477064 +0.001700401, ltcy: 0.16 us, exec: 0.14 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:38.4893996 1613898818.489399672 1613898818.487698793 +0.001700640, ltcy: 0.31 us, exec: 0.10 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:39.4896305 1613898819.489630461 1613898819.487929821 +0.001700401, ltcy: 0.19 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:40.4898846 1613898820.489884615 1613898820.488184452 +0.001699924, ltcy: 0.16 us, exec: 0.10 us, limit: 0.16 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:41.4901108 1613898821.490110874 1613898821.488410711 +0.001699924, ltcy: 0.21 us, exec: 0.35 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-21 09:13:42.4903756 1613898822.490375757 1613898822.488674879 +0.001700640, ltcy: 0.23 us, exec: 0.30 us, limit: 0.17 us, leap: 00
GNS181PEX: 2021-02-21 09:13:43.4906189 1613898823.490618944 1613898823.488918304 +0.001700401, ltcy: 0.20 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:44.4908851 1613898824.490885258 1613898824.489184618 +0.001700401, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:45.4911374 1613898825.491137505 1613898825.489436865 +0.001700401, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:46.4913672 1613898826.491367102 1613898826.489666939 +0.001699924, ltcy: 0.14 us, exec: 0.11 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:47.4916161 1613898827.491616249 1613898827.489915609 +0.001700401, ltcy: 0.20 us, exec: 0.21 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:48.4918726 1613898828.491872787 1613898828.490172386 +0.001700163, ltcy: 0.19 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:49.4920970 1613898829.492097139 1613898829.490396500 +0.001700401, ltcy: 0.21 us, exec: 0.28 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:50.4923417 1613898830.492341757 1613898830.490641356 +0.001700163, ltcy: 0.19 us, exec: 0.19 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:51.4925828 1613898831.492582798 1613898831.490882874 +0.001699686, ltcy: 0.20 us, exec: 0.20 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:52.4928027 1613898832.492802858 1613898832.491102457 +0.001700163, ltcy: 0.19 us, exec: 0.16 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:53.4930268 1613898833.493026972 1613898833.491326571 +0.001700163, ltcy: 0.20 us, exec: 0.18 us, limit: 0.18 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:54.4932682 1613898834.493268251 1613898834.491567850 +0.001700163, ltcy: 0.20 us, exec: 0.15 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:55.4935104 1613898835.493510485 1613898835.491810083 +0.001700163, ltcy: 0.20 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:56.4937562 1613898836.493756294 1613898836.492056370 +0.001699686, ltcy: 0.16 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:57.4939621 1613898837.493962049 1613898837.492261887 +0.001699924, ltcy: 0.16 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:58.4942120 1613898838.494212151 1613898838.492512465 +0.001699448, ltcy: 0.19 us, exec: 0.18 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:13:59.4944606 1613898839.494460583 1613898839.492760420 +0.001699924, ltcy: 0.20 us, exec: 0.20 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:14:00.4947018 1613898840.494701862 1613898840.493001699 +0.001699924, ltcy: 0.20 us, exec: 0.17 us, limit: 0.17 us, leap: 00 *
GNS181PEX: 2021-02-21 09:14:01.4949298 1613898841.494929790 1613898841.493230343 +0.001699209, ltcy: 0.16 us, exec: 0.12 us, limit: 0.17 us, leap: 00 *
